Size,BF,BNB,NN,RNN,ANN,GA
10,NAN,NAN,0.00019599999723141082,0.00391700000182027,0.0014789999986533076,5.4123190000027535
10,NAN,NAN,0.00017600000137463212,0.003929999998945277,0.0015359999997599516,5.423300999998901
10,NAN,NAN,0.00013799999942420982,0.003496999997878447,0.0019730000021809246,5.3631529999984195
10,NAN,NAN,0.00013899999976274557,0.0036999999974796083,0.0016030000006139744,5.451357000001735
10,NAN,NAN,0.00014200000077835284,0.00355400000262307,0.0015680000033171382,5.462459999998828
10,NAN,NAN,0.00014000000010128133,0.003443000001425389,0.001949999998032581,5.457937999999558
10,NAN,NAN,0.00013899999976274557,0.0035119999993185047,0.0015439999988302588,5.468296999999438
10,NAN,NAN,0.00014100000043981709,0.003647999998065643,0.0015669999993406236,5.485906000001705
10,NAN,NAN,0.00014100000043981709,0.003493000000162283,0.001944999999977881,5.428945999999996
10,NAN,NAN,0.00014000000010128133,0.0035750000024563633,0.0015199999979813583,5.4273750000029395
10,NAN,NAN,0.0001429999974789098,0.003674999999930151,0.001565000002301531,5.468688999997539
10,NAN,NAN,0.00014000000010128133,0.003537000000505941,0.0020100000001548324,5.437474000002112
10,NAN,NAN,0.00014000000010128133,0.003506000000925269,0.0015309999980672728,5.435503000000608
10,NAN,NAN,0.00014200000077835284,0.0035530000022845343,0.0015559999992547091,5.446181999999681
10,NAN,NAN,0.00014200000077835284,0.003660999998828629,0.0020149999982095324,5.469853000002331
10,NAN,NAN,0.00013899999976274557,0.003501999999571126,0.0015300000013667159,5.463056999997207
10,NAN,NAN,0.00014000000010128133,0.0035939999979746062,0.0015659999990020879,5.462288999999146
10,NAN,NAN,0.00013799999942420982,0.0035089999983028974,0.0019969999993918464,5.436876999996457
10,NAN,NAN,0.00014000000010128133,0.0035800000005110633,0.0015559999992547091,5.456856000000698
10,NAN,NAN,0.00014200000077835284,0.0035749999988183845,0.0015510000012000091,5.4051499999986845
10,NAN,NAN,0.00014100000043981709,0.0035570000000006985,0.002012000000831904,5.429658999997628
10,NAN,NAN,0.00013799999942420982,0.0035739999984798487,0.0015330000023823231,5.451174999998329
10,NAN,NAN,0.0001449999981559813,0.0035979999993287493,0.0015679999996791594,5.46725399999923
10,NAN,NAN,0.00014200000077835284,0.0036179999988235068,0.0020010000007459894,5.4618389999996
10,NAN,NAN,0.00014000000010128133,0.0035360000001674052,0.0015329999987443443,5.417335000001913
10,NAN,NAN,0.00014000000010128133,0.003510000002279412,0.0015459999995073304,5.468362999999954
10,NAN,NAN,0.00013699999908567406,0.0035380000008444767,0.001975999999558553,5.454896999999619
10,NAN,NAN,0.00014000000010128133,0.0035300000017741695,0.0015399999974761158,5.480178999998316
10,NAN,NAN,0.00014099999680183828,0.0036220000001776498,0.0015600000006088521,5.461729000002379
10,NAN,NAN,0.00014000000010128133,0.003613000000768807,0.0020189999995636754,5.436032999998133
10,NAN,NAN,0.00013899999976274557,0.003470999999990454,0.0015170000006037299,5.463886999998067
10,NAN,NAN,0.00013799999942420982,0.0035539999989850912,0.001542999998491723,5.473101000003226
10,NAN,NAN,0.00013799999942420982,0.0034779999987222254,0.0019869999996444676,5.477354000002379
10,NAN,NAN,0.0001449999981559813,0.003581000000849599,0.0015309999980672728,5.455530000002909
10,NAN,NAN,0.0001450000017939601,0.003541999998560641,0.0015239999993355013,5.3661600000014005
10,NAN,NAN,0.00014000000010128133,0.003621999996539671,0.002006999999139225,5.486578000000009
10,NAN,NAN,0.00013799999942420982,0.0035290000014356337,0.0015219999986584298,5.439534000001004
10,NAN,NAN,0.00013799999942420982,0.0035380000008444767,0.0015390000007755589,5.441544999997859
10,NAN,NAN,0.00014599999849451706,0.003581000000849599,0.001994999998714775,5.488357999998698
10,NAN,NAN,0.00014000000010128133,0.003523999999742955,0.0015419999981531873,5.43163099999947
10,NAN,NAN,0.00013799999942420982,0.0035600000010163058,0.0015490000005229376,5.3941239999985555
10,NAN,NAN,0.00014200000077835284,0.003540999998222105,0.001999000000068918,5.491395000000921
10,NAN,NAN,0.00014000000010128133,0.0036290000025474,0.0015500000008614734,5.44070599999759
10,NAN,NAN,0.00013899999976274557,0.0034869999981310684,0.0015459999995073304,5.455863000002864
10,NAN,NAN,0.00014199999714037403,0.003545999999914784,0.0020220000005792826,5.461425000001327
10,NAN,NAN,0.00014000000010128133,0.003594999998313142,0.0015399999974761158,5.41682000000219
10,NAN,NAN,0.00014000000010128133,0.0036289999989094213,0.0015679999996791594,5.454639999999927
10,NAN,NAN,0.00013700000272365287,0.003440999997110339,0.0019690000008267816,5.307408000000578
10,NAN,NAN,0.00014000000010128133,0.0035649999990710057,0.0015410000014526304,5.383012999998755
10,NAN,NAN,0.00013699999908567406,0.0036000000000058208,0.0015659999990020879,5.4564510000018345
