Size,BF,BNB,NN,RNN,ANN,GA
10,NAN,NAN,0.00038799999992988887,0.017564000000220403,0.004933000000164611,36.43242999999984
10,NAN,NAN,0.00040300000000570435,0.018985000000157015,0.005337000000054104,36.57813799999985
10,NAN,NAN,0.00043000000005122274,0.018673999999919033,0.0036099999997531995,36.63395599999967
10,NAN,NAN,0.0003889999998136773,0.01831399999991845,0.0051640000001498265,36.19628700000021
10,NAN,NAN,0.0003920000003745372,0.01788299999998344,0.006550000000061118,36.58614200000011
10,NAN,NAN,0.000394000000142114,0.017996000000039203,0.005024000000048545,36.64876900000036
10,NAN,NAN,0.0003979999996772676,0.01857899999959045,0.005169000000023516,36.58886399999983
10,NAN,NAN,0.00047099999983402085,0.018418999999994412,0.005112000000281114,36.60430200000019
10,NAN,NAN,0.00045300000010684016,0.020693999999821244,0.004997000000003027,36.38519700000006
10,NAN,NAN,0.00039600000036443816,0.01800900000034744,0.005087999999886961,36.62772599999971
10,NAN,NAN,0.0007460000001628941,0.022774000000026717,0.004899999999906868,36.57968300000039
10,NAN,NAN,0.00040399999988949276,0.01856199999974706,0.005236999999851832,36.76756400000022
10,NAN,NAN,0.0004109999999855063,0.018048999999791704,0.005175999999664782,36.378181999999924
10,NAN,NAN,0.00039499999957115506,0.018474999999853026,0.003473000000212778,36.174888999999894
10,NAN,NAN,0.0003859999997075647,0.018109000000094966,0.00500400000009904,36.450397000000066
10,NAN,NAN,0.000398000000132015,0.018775000000005093,0.006915999999819178,36.78546400000005
10,NAN,NAN,0.0007129999999051506,0.02271199999995588,0.004930000000058499,36.46454300000005
10,NAN,NAN,0.0007190000001173757,0.02271999999993568,0.00496000000021013,36.652254000000084
10,NAN,NAN,0.0003899999996974657,0.018589999999676365,0.005049999999755528,36.333096999999725
10,NAN,NAN,0.00040200000012191595,0.01856099999986327,0.005169999999907304,36.867121999999654
10,NAN,NAN,0.0003999999998995918,0.018403999999918597,0.005179000000225642,36.7018750000002
10,NAN,NAN,0.000394000000142114,0.01859199999989869,0.005186999999750697,36.737317000000075
10,NAN,NAN,0.0004009999997833802,0.01802799999995841,0.005101000000195199,36.396384000000126
10,NAN,NAN,0.00039199999991978984,0.01770200000009936,0.004971000000296044,36.54202500000065
10,NAN,NAN,0.0003929999993488309,0.018458999999893422,0.0035259999995105318,36.66486700000041
10,NAN,NAN,0.0003969999997934792,0.018602999999529857,0.005240999999841733,36.780369000000064
10,NAN,NAN,0.0003969999997934792,0.01841300000069168,0.006785000000490982,36.4926889999997
10,NAN,NAN,0.0007500000001527951,0.02317999999922904,0.004950000000462751,36.661347999999634
10,NAN,NAN,0.0007509999995818362,0.023200000000542786,0.004920999999740161,36.50549500000034
10,NAN,NAN,0.00040100000023812754,0.01788399999986723,0.005010000000766013,36.799731000000065
10,NAN,NAN,0.00039600000036443816,0.01847600000019156,0.005165999999917403,36.4588819999999
10,NAN,NAN,0.0003880000003846362,0.017797999999856984,0.004906999999548134,36.65458899999976
10,NAN,NAN,0.0007400000004054164,0.028030000000399014,0.006924000000253727,36.3357560000004
10,NAN,NAN,0.00040700000045035267,0.017792000000554253,0.004900999999335909,36.15300000000025
10,NAN,NAN,0.00045899999986431794,0.018689000000449596,0.004895000000033178,36.61909000000014
10,NAN,NAN,0.0004019999996671686,0.018339000000196393,0.003499000000374508,36.81579800000054
10,NAN,NAN,0.00039400000059686136,0.018685000000004948,0.005428000000392785,36.75014600000031
10,NAN,NAN,0.00040300000000570435,0.018528999999944062,0.006852999999864551,36.808821000000535
10,NAN,NAN,0.00040100000023812754,0.018038000000160537,0.0051940000003014575,36.70730300000014
10,NAN,NAN,0.0003930000002583256,0.01857599999948434,0.005220999999437481,36.70244399999956
10,NAN,NAN,0.00039599999945494346,0.018460000000231958,0.0051339999999981956,36.85829100000046
10,NAN,NAN,0.00040300000000570435,0.018857999999454478,0.005337000000508851,37.086333999999624
10,NAN,NAN,0.0003950000000259024,0.01851600000009057,0.005286999999952968,36.71878899999956
10,NAN,NAN,0.00039399999968736665,0.017890000000079453,0.005024000000048545,36.65106500000002
10,NAN,NAN,0.0004109999999855063,0.018304000000171072,0.005242000000180269,36.60433699999976
10,NAN,NAN,0.0003930000002583256,0.01874000000043452,0.005097000000205298,36.33532699999978
10,NAN,NAN,0.0003950000000259024,0.017734000000018568,0.0033569999995961552,36.361032000000705
10,NAN,NAN,0.00040300000000570435,0.0211620000000039,0.007411000000502099,36.55527600000005
10,NAN,NAN,0.00041199999941454735,0.018412000000353146,0.006701000000248314,36.42645900000025
10,NAN,NAN,0.0003930000002583256,0.01849599999968632,0.005116999999700056,36.51427599999988
