Size,BF,BNB,NN,RNN,ANN,GA
10,NAN,NAN,0.00017600000137463212,0.005144999999174615,0.001423999998223735,8.690719000001991
10,NAN,NAN,0.0001810000030673109,0.0054359999994630925,0.0027120000013383105,8.873157999998512
10,NAN,NAN,0.00017300000035902485,0.005052000000432599,0.003227000001061242,8.723808999999164
10,NAN,NAN,0.0001809999994293321,0.005348999999114312,0.0014690000025439076,8.837555999998585
10,NAN,NAN,0.00018199999976786785,0.005318000003171619,0.0020710000026156195,8.758566999997129
10,NAN,NAN,0.0001739999970595818,0.005042000000685221,0.002012000000831904,8.668943000000581
10,NAN,NAN,0.0001809999994293321,0.005165000002307352,0.0020670000012614764,8.75058799999897
10,NAN,NAN,0.00017999999909079634,0.0052810000015597325,0.0027029999982914887,8.680034000000887
10,NAN,NAN,0.00017600000137463212,0.005228999998507788,0.0020850000000791624,8.624230000001262
10,NAN,NAN,0.00017500000103609636,0.00531300000147894,0.0014440000013564713,8.679021999996621
10,NAN,NAN,0.00017500000103609636,0.0050809999993362,0.001423999998223735,8.740861999998742
10,NAN,NAN,0.00017499999739811756,0.0051660000026458874,0.003855999999359483,8.657735999997385
10,NAN,NAN,0.00017700000171316788,0.005174999998416752,0.0014310000005934853,8.57557099999758
10,NAN,NAN,0.00017899999875226058,0.005217999998421874,0.002652999999554595,8.711632999998983
10,NAN,NAN,0.00017699999807518907,0.005154999998921994,0.003240999998524785,8.57769300000291
10,NAN,NAN,0.00017699999807518907,0.005271000001812354,0.0014220000011846423,8.654114000000845
10,NAN,NAN,0.00017699999807518907,0.005204000000958331,0.002033000000665197,8.71884399999908
10,NAN,NAN,0.00017799999841372482,0.005204000000958331,0.0020589999985531904,8.554717999999411
10,NAN,NAN,0.00017700000171316788,0.005182999997487059,0.002034000001003733,8.556206000001112
10,NAN,NAN,0.00017999999909079634,0.005229999998846324,0.0026809999981196597,8.653738000000885
10,NAN,NAN,0.0001759999977366533,0.0052949999990232754,0.002038999999058433,8.699351999999635
10,NAN,NAN,0.00017799999841372482,0.005187999999179738,0.0014210000008461066,8.676479000001564
10,NAN,NAN,0.0001720000000204891,0.005027000002883142,0.0014359999986481853,8.588504999999714
10,NAN,NAN,0.00017699999807518907,0.005140000001119915,0.0038879999992786907,8.685138000000734
10,NAN,NAN,0.00017799999841372482,0.005260999998426996,0.0014489999994111713,8.738150000001042
10,NAN,NAN,0.00017800000205170363,0.005202000000281259,0.002679000001080567,8.701551999998628
10,NAN,NAN,0.00017800000205170363,0.00520900000265101,0.0033189999994647224,8.786968000000343
10,NAN,NAN,0.00017499999739811756,0.005122999999002786,0.0014069999997445848,8.5829670000021
10,NAN,NAN,0.00017799999841372482,0.00518499999816413,0.0020800000020244624,8.70528899999772
10,NAN,NAN,0.00017500000103609636,0.00515599999926053,0.0020369999983813614,8.708666999998968
10,NAN,NAN,0.00017700000171316788,0.00538300000334857,0.002072999999654712,8.746044999999867
10,NAN,NAN,0.00017799999841372482,0.005256000000372296,0.0027099999970232602,8.65541099999973
10,NAN,NAN,0.00018400000044493936,0.0053609999995387625,0.0021149999993212987,8.775335999998788
10,NAN,NAN,0.00017600000137463212,0.005160000000614673,0.0014479999990726355,8.781763999999384
10,NAN,NAN,0.00017699999807518907,0.005045000001700828,0.0013919999983045273,8.784735000001092
10,NAN,NAN,0.0001759999977366533,0.005131000001711072,0.0038800000002083834,8.573492999999871
10,NAN,NAN,0.00018500000078347512,0.005217999998421874,0.0014560000017809216,8.723174999999173
10,NAN,NAN,0.00017899999875226058,0.0052060000016354024,0.0027039999986300245,8.709651000001031
10,NAN,NAN,0.00018000000272877514,0.005268999997497303,0.0033140000014100224,8.762149999998655
10,NAN,NAN,0.00017899999875226058,0.005235000000539003,0.0014380000029632356,8.684301999997842
10,NAN,NAN,0.0001740000006975606,0.005058000002463814,0.002046000001428183,8.688192999998137
10,NAN,NAN,0.00017600000137463212,0.005163999998330837,0.00202999999964959,8.61721899999975
10,NAN,NAN,0.00017699999807518907,0.005095000000437722,0.0020719999993161764,8.74218699999983
10,NAN,NAN,0.0001790000023902394,0.005200999999942724,0.0027040000022680033,8.712057999997342
10,NAN,NAN,0.00017499999739811756,0.005170000000362052,0.002046000001428183,8.636212999997952
10,NAN,NAN,0.00017500000103609636,0.005106000000523636,0.0014139999984763563,8.681895000001532
10,NAN,NAN,0.00018199999976786785,0.00520900000265101,0.0014069999997445848,8.697417999999743
10,NAN,NAN,0.0001740000006975606,0.005045999998401385,0.0038660000027448405,8.717479999999341
10,NAN,NAN,0.0001790000023902394,0.005411999998614192,0.00145899999915855,8.76832000000286
10,NAN,NAN,0.00017300000035902485,0.005094000000099186,0.002675999996426981,8.724142999999458
