Size,BF,BNB,NN,RNN,ANN,GA
51,NAN,NAN,724.3375014299293,689.2015034896456,641.409482002832,870.9578331587168
51,NAN,NAN,725.4309399543221,614.0245214590063,621.1052660339211,836.7331517417826
51,NAN,NAN,724.3375014299293,689.2015034896456,641.409482002832,870.9578331587168
51,NAN,NAN,777.0706953992278,649.3872470276646,620.5859667502216,787.9959324628793
51,NAN,NAN,712.3163942301381,611.2804701244389,630.9440021922163,816.5445673000504
51,NAN,NAN,733.5742305119128,621.4723381208692,616.5738540630855,847.6847216425316
51,NAN,NAN,740.0318602378493,688.8700124304937,613.3463619826078,836.040709230987
51,NAN,NAN,725.6470020289014,648.011270177172,556.1393230125677,791.5367656332046
51,NAN,NAN,725.4309399543221,614.0245214590063,621.1052660339211,836.7331517417826
51,NAN,NAN,724.3375014299293,689.2015034896456,641.409482002832,870.9578331587168
51,NAN,NAN,777.0706953992278,649.3872470276646,620.5859667502216,787.9959324628793
51,NAN,NAN,712.3163942301381,611.2804701244389,630.9440021922163,816.5445673000504
51,NAN,NAN,733.5742305119128,621.4723381208692,616.5738540630855,847.6847216425316
51,NAN,NAN,740.0318602378493,688.8700124304937,613.3463619826078,836.040709230987
51,NAN,NAN,725.6470020289014,648.011270177172,556.1393230125677,791.5367656332046
51,NAN,NAN,725.4309399543221,614.0245214590063,621.1052660339211,836.7331517417826
51,NAN,NAN,724.3375014299293,689.2015034896456,641.409482002832,870.9578331587168
51,NAN,NAN,777.0706953992278,649.3872470276646,620.5859667502216,787.9959324628793
51,NAN,NAN,712.3163942301381,611.2804701244389,630.9440021922163,816.5445673000504
51,NAN,NAN,733.5742305119128,621.4723381208692,616.5738540630855,847.6847216425316
51,NAN,NAN,740.0318602378493,688.8700124304937,613.3463619826078,836.040709230987
51,NAN,NAN,725.6470020289014,648.011270177172,556.1393230125677,791.5367656332046
51,NAN,NAN,725.4309399543221,614.0245214590063,621.1052660339211,836.7331517417826
51,NAN,NAN,724.3375014299293,689.2015034896456,641.409482002832,870.9578331587168
51,NAN,NAN,777.0706953992278,649.3872470276646,620.5859667502216,787.9959324628793
51,NAN,NAN,712.3163942301381,611.2804701244389,630.9440021922163,816.5445673000504
51,NAN,NAN,733.5742305119128,621.4723381208692,616.5738540630855,847.6847216425316
51,NAN,NAN,740.0318602378493,688.8700124304937,613.3463619826078,836.040709230987
51,NAN,NAN,725.6470020289014,648.011270177172,556.1393230125677,791.5367656332046
51,NAN,NAN,725.4309399543221,614.0245214590063,621.1052660339211,836.7331517417826
51,NAN,NAN,724.3375014299293,689.2015034896456,641.409482002832,870.9578331587168
51,NAN,NAN,777.0706953992278,649.3872470276646,620.5859667502216,787.9959324628793
51,NAN,NAN,712.3163942301381,611.2804701244389,630.9440021922163,816.5445673000504
51,NAN,NAN,733.5742305119128,621.4723381208692,616.5738540630855,847.6847216425316
51,NAN,NAN,740.0318602378493,688.8700124304937,613.3463619826078,836.040709230987
51,NAN,NAN,725.6470020289014,648.011270177172,556.1393230125677,791.5367656332046
51,NAN,NAN,725.4309399543221,614.0245214590063,621.1052660339211,836.7331517417826
51,NAN,NAN,724.3375014299293,689.2015034896456,641.409482002832,870.9578331587168
51,NAN,NAN,777.0706953992278,649.3872470276646,620.5859667502216,787.9959324628793
51,NAN,NAN,712.3163942301381,611.2804701244389,630.9440021922163,816.5445673000504
51,NAN,NAN,733.5742305119128,621.4723381208692,616.5738540630855,847.6847216425316
51,NAN,NAN,740.0318602378493,688.8700124304937,613.3463619826078,836.040709230987
51,NAN,NAN,725.6470020289014,648.011270177172,556.1393230125677,791.5367656332046
51,NAN,NAN,725.4309399543221,614.0245214590063,621.1052660339211,836.7331517417826
51,NAN,NAN,724.3375014299293,689.2015034896456,641.409482002832,870.9578331587168
51,NAN,NAN,777.0706953992278,649.3872470276646,620.5859667502216,787.9959324628793
51,NAN,NAN,712.3163942301381,611.2804701244389,630.9440021922163,816.5445673000504
51,NAN,NAN,733.5742305119128,621.4723381208692,616.5738540630855,847.6847216425316
51,NAN,NAN,740.0318602378493,688.8700124304937,613.3463619826078,836.040709230987
51,NAN,NAN,725.6470020289014,648.011270177172,556.1393230125677,791.5367656332046
