Size,BF,BNB,NN,RNN,ANN,GA
62,NAN,NAN,819.2973397061932,759.8807443377727,703.9509636237574,901.5617927764542
62,NAN,NAN,719.9651805871645,715.9367003852634,663.1966884330772,880.0948118970697
62,NAN,NAN,821.3937315496144,695.2921745784947,663.0478835456277,863.9353979609622
62,NAN,NAN,714.3468051145295,670.0883254414819,633.1052917805486,834.8939756726598
62,NAN,NAN,731.7321598766231,696.709387666378,664.4504676608955,872.7133583540406
62,NAN,NAN,727.458575441563,657.036756984199,640.1409783030928,1026.7838238142015
62,NAN,NAN,862.8567902055883,747.3767507650387,687.9762404212086,1050.0718786901648
62,NAN,NAN,754.9582161216646,717.9699375049024,701.0024422178686,856.162271735632
62,NAN,NAN,773.756522584546,724.5667068985954,708.0190502158808,864.5172331153632
62,NAN,NAN,724.751261036624,677.7798657392109,637.1166216323091,955.3186824846664
62,NAN,NAN,819.2973397061932,759.8807443377727,703.9509636237574,901.5617927764542
62,NAN,NAN,683.1840269876958,665.8716111906591,640.6461772598661,928.9772176774214
62,NAN,NAN,773.2874023360044,723.6857933200148,655.8855740775444,817.0245346436737
62,NAN,NAN,748.4109985356954,712.8893241176926,699.3449959793579,937.0216405701409
62,NAN,NAN,719.9651805871645,715.9367003852634,663.1966884330772,880.0948118970697
62,NAN,NAN,821.3937315496144,695.2921745784947,663.0478835456277,863.9353979609622
62,NAN,NAN,714.3468051145295,670.0883254414819,633.1052917805486,834.8939756726598
62,NAN,NAN,731.7321598766231,696.709387666378,664.4504676608955,872.7133583540406
62,NAN,NAN,727.458575441563,657.036756984199,640.1409783030928,1026.7838238142015
62,NAN,NAN,862.8567902055883,747.3767507650387,687.9762404212086,1050.0718786901648
62,NAN,NAN,754.9582161216646,717.9699375049024,701.0024422178686,856.162271735632
62,NAN,NAN,773.756522584546,724.5667068985954,708.0190502158808,864.5172331153632
62,NAN,NAN,724.751261036624,677.7798657392109,637.1166216323091,955.3186824846664
62,NAN,NAN,819.2973397061932,759.8807443377727,703.9509636237574,901.5617927764542
62,NAN,NAN,683.1840269876958,665.8716111906591,640.6461772598661,928.9772176774214
62,NAN,NAN,773.2874023360044,723.6857933200148,655.8855740775444,817.0245346436737
62,NAN,NAN,748.4109985356954,712.8893241176926,699.3449959793579,937.0216405701409
62,NAN,NAN,719.9651805871645,715.9367003852634,663.1966884330772,880.0948118970697
62,NAN,NAN,821.3937315496144,695.2921745784947,663.0478835456277,863.9353979609622
62,NAN,NAN,714.3468051145295,670.0883254414819,633.1052917805486,834.8939756726598
62,NAN,NAN,731.7321598766231,696.709387666378,664.4504676608955,872.7133583540406
62,NAN,NAN,727.458575441563,657.036756984199,640.1409783030928,1026.7838238142015
62,NAN,NAN,862.8567902055883,747.3767507650387,687.9762404212086,1050.0718786901648
62,NAN,NAN,754.9582161216646,717.9699375049024,701.0024422178686,856.162271735632
62,NAN,NAN,773.756522584546,724.5667068985954,708.0190502158808,864.5172331153632
62,NAN,NAN,724.751261036624,677.7798657392109,637.1166216323091,955.3186824846664
62,NAN,NAN,819.2973397061932,759.8807443377727,703.9509636237574,901.5617927764542
62,NAN,NAN,683.1840269876958,665.8716111906591,640.6461772598661,928.9772176774214
62,NAN,NAN,773.2874023360044,723.6857933200148,655.8855740775444,817.0245346436737
62,NAN,NAN,748.4109985356954,712.8893241176926,699.3449959793579,937.0216405701409
62,NAN,NAN,719.9651805871645,715.9367003852634,663.1966884330772,880.0948118970697
62,NAN,NAN,821.3937315496144,695.2921745784947,663.0478835456277,863.9353979609622
62,NAN,NAN,714.3468051145295,670.0883254414819,633.1052917805486,834.8939756726598
62,NAN,NAN,731.7321598766231,696.709387666378,664.4504676608955,872.7133583540406
62,NAN,NAN,727.458575441563,657.036756984199,640.1409783030928,1026.7838238142015
62,NAN,NAN,862.8567902055883,747.3767507650387,687.9762404212086,1050.0718786901648
62,NAN,NAN,754.9582161216646,717.9699375049024,701.0024422178686,856.162271735632
62,NAN,NAN,773.756522584546,724.5667068985954,708.0190502158808,864.5172331153632
62,NAN,NAN,724.751261036624,677.7798657392109,637.1166216323091,955.3186824846664
62,NAN,NAN,819.2973397061932,759.8807443377727,703.9509636237574,901.5617927764542
