Size,BF,BNB,NN,RNN,ANN,GA
56,NAN,NAN,835.0245948014667,637.2748001737564,600.9944565102131,821.6067619143275
56,NAN,NAN,799.5235092518893,654.8791848574759,643.5520338897093,857.4683831537876
56,NAN,NAN,765.3305130654732,723.7510026823625,636.3893525032472,850.5651714763962
56,NAN,NAN,706.6170064762028,645.4171649024088,627.679976856916,933.2317110471286
56,NAN,NAN,799.5235092518893,654.8791848574759,643.5520338897093,857.4683831537876
56,NAN,NAN,765.3305130654732,723.7510026823625,636.3893525032472,850.5651714763962
56,NAN,NAN,706.6170064762028,645.4171649024088,627.679976856916,933.2317110471286
56,NAN,NAN,799.5235092518893,654.8791848574759,643.5520338897093,857.4683831537876
56,NAN,NAN,765.3305130654732,723.7510026823625,636.3893525032472,850.5651714763962
56,NAN,NAN,706.6170064762028,645.4171649024088,627.679976856916,933.2317110471286
56,NAN,NAN,799.5235092518893,654.8791848574759,643.5520338897093,857.4683831537876
56,NAN,NAN,765.3305130654732,723.7510026823625,636.3893525032472,850.5651714763962
56,NAN,NAN,706.6170064762028,645.4171649024088,627.679976856916,933.2317110471286
56,NAN,NAN,799.5235092518893,654.8791848574759,643.5520338897093,857.4683831537876
56,NAN,NAN,765.3305130654732,723.7510026823625,636.3893525032472,850.5651714763962
56,NAN,NAN,706.6170064762028,645.4171649024088,627.679976856916,933.2317110471286
56,NAN,NAN,799.5235092518893,654.8791848574759,643.5520338897093,857.4683831537876
56,NAN,NAN,765.3305130654732,723.7510026823625,636.3893525032472,850.5651714763962
56,NAN,NAN,706.6170064762028,645.4171649024088,627.679976856916,933.2317110471286
56,NAN,NAN,799.5235092518893,654.8791848574759,643.5520338897093,857.4683831537876
56,NAN,NAN,765.3305130654732,723.7510026823625,636.3893525032472,850.5651714763962
56,NAN,NAN,706.6170064762028,645.4171649024088,627.679976856916,933.2317110471286
56,NAN,NAN,799.5235092518893,654.8791848574759,643.5520338897093,857.4683831537876
56,NAN,NAN,765.3305130654732,723.7510026823625,636.3893525032472,850.5651714763962
56,NAN,NAN,706.6170064762028,645.4171649024088,627.679976856916,933.2317110471286
56,NAN,NAN,799.5235092518893,654.8791848574759,643.5520338897093,857.4683831537876
56,NAN,NAN,765.3305130654732,723.7510026823625,636.3893525032472,850.5651714763962
56,NAN,NAN,706.6170064762028,645.4171649024088,627.679976856916,933.2317110471286
56,NAN,NAN,799.5235092518893,654.8791848574759,643.5520338897093,857.4683831537876
56,NAN,NAN,765.3305130654732,723.7510026823625,636.3893525032472,850.5651714763962
56,NAN,NAN,706.6170064762028,645.4171649024088,627.679976856916,933.2317110471286
56,NAN,NAN,799.5235092518893,654.8791848574759,643.5520338897093,857.4683831537876
56,NAN,NAN,765.3305130654732,723.7510026823625,636.3893525032472,850.5651714763962
56,NAN,NAN,706.6170064762028,645.4171649024088,627.679976856916,933.2317110471286
56,NAN,NAN,799.5235092518893,654.8791848574759,643.5520338897093,857.4683831537876
56,NAN,NAN,765.3305130654732,723.7510026823625,636.3893525032472,850.5651714763962
56,NAN,NAN,706.6170064762028,645.4171649024088,627.679976856916,933.2317110471286
56,NAN,NAN,799.5235092518893,654.8791848574759,643.5520338897093,857.4683831537876
56,NAN,NAN,765.3305130654732,723.7510026823625,636.3893525032472,850.5651714763962
56,NAN,NAN,706.6170064762028,645.4171649024088,627.679976856916,933.2317110471286
56,NAN,NAN,799.5235092518893,654.8791848574759,643.5520338897093,857.4683831537876
56,NAN,NAN,765.3305130654732,723.7510026823625,636.3893525032472,850.5651714763962
56,NAN,NAN,706.6170064762028,645.4171649024088,627.679976856916,933.2317110471286
56,NAN,NAN,799.5235092518893,654.8791848574759,643.5520338897093,857.4683831537876
56,NAN,NAN,765.3305130654732,723.7510026823625,636.3893525032472,850.5651714763962
56,NAN,NAN,706.6170064762028,645.4171649024088,627.679976856916,933.2317110471286
56,NAN,NAN,799.5235092518893,654.8791848574759,643.5520338897093,857.4683831537876
56,NAN,NAN,765.3305130654732,723.7510026823625,636.3893525032472,850.5651714763962
56,NAN,NAN,706.6170064762028,645.4171649024088,627.679976856916,933.2317110471286
56,NAN,NAN,799.5235092518893,654.8791848574759,643.5520338897093,857.4683831537876
