Size,BF,BNB,NN,RNN,ANN,GA
14,NAN,357.1971837607655,381.17252728049476,363.6486443921206,361.4746415611174,357.19718376076554
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
14,NAN,292.92630963415473,334.40359510852574,297.95617807063013,330.00253506376544,292.92630963415473
