Size,BF,BNB,NN,RNN,ANN,GA
58,NAN,NAN,719.0563722609958,657.8565306872016,635.0673480188009,893.6706690377283
58,NAN,NAN,791.2074462176923,651.8502654237402,657.7628617648089,842.4987929147176
58,NAN,NAN,822.7966034350859,745.0292598672362,673.3398226613508,899.4785676178261
58,NAN,NAN,719.0563722609958,657.8565306872016,635.0673480188009,893.6706690377283
58,NAN,NAN,727.5655482027429,697.7512087974189,634.4007141947759,944.4679684196205
58,NAN,NAN,794.0640692184195,707.8589566434373,681.53729516623,884.7301915659642
58,NAN,NAN,721.0669206138922,719.5505461738157,638.4391669160192,872.9384962440338
58,NAN,NAN,830.6297990200483,714.3774995549883,716.2507167004849,835.4495881472852
58,NAN,NAN,791.2074462176923,651.8502654237402,657.7628617648089,842.4987929147176
58,NAN,NAN,822.7966034350859,745.0292598672362,673.3398226613508,899.4785676178261
58,NAN,NAN,719.0563722609958,657.8565306872016,635.0673480188009,893.6706690377283
58,NAN,NAN,727.5655482027429,697.7512087974189,634.4007141947759,944.4679684196205
58,NAN,NAN,794.0640692184195,707.8589566434373,681.53729516623,884.7301915659642
58,NAN,NAN,721.0669206138922,719.5505461738157,638.4391669160192,872.9384962440338
58,NAN,NAN,830.6297990200483,714.3774995549883,716.2507167004849,835.4495881472852
58,NAN,NAN,791.2074462176923,651.8502654237402,657.7628617648089,842.4987929147176
58,NAN,NAN,822.7966034350859,745.0292598672362,673.3398226613508,899.4785676178261
58,NAN,NAN,719.0563722609958,657.8565306872016,635.0673480188009,893.6706690377283
58,NAN,NAN,727.5655482027429,697.7512087974189,634.4007141947759,944.4679684196205
58,NAN,NAN,794.0640692184195,707.8589566434373,681.53729516623,884.7301915659642
58,NAN,NAN,721.0669206138922,719.5505461738157,638.4391669160192,872.9384962440338
58,NAN,NAN,830.6297990200483,714.3774995549883,716.2507167004849,835.4495881472852
58,NAN,NAN,791.2074462176923,651.8502654237402,657.7628617648089,842.4987929147176
58,NAN,NAN,822.7966034350859,745.0292598672362,673.3398226613508,899.4785676178261
58,NAN,NAN,719.0563722609958,657.8565306872016,635.0673480188009,893.6706690377283
58,NAN,NAN,727.5655482027429,697.7512087974189,634.4007141947759,944.4679684196205
58,NAN,NAN,794.0640692184195,707.8589566434373,681.53729516623,884.7301915659642
58,NAN,NAN,721.0669206138922,719.5505461738157,638.4391669160192,872.9384962440338
58,NAN,NAN,830.6297990200483,714.3774995549883,716.2507167004849,835.4495881472852
58,NAN,NAN,791.2074462176923,651.8502654237402,657.7628617648089,842.4987929147176
58,NAN,NAN,822.7966034350859,745.0292598672362,673.3398226613508,899.4785676178261
58,NAN,NAN,719.0563722609958,657.8565306872016,635.0673480188009,893.6706690377283
58,NAN,NAN,727.5655482027429,697.7512087974189,634.4007141947759,944.4679684196205
58,NAN,NAN,794.0640692184195,707.8589566434373,681.53729516623,884.7301915659642
58,NAN,NAN,721.0669206138922,719.5505461738157,638.4391669160192,872.9384962440338
58,NAN,NAN,830.6297990200483,714.3774995549883,716.2507167004849,835.4495881472852
58,NAN,NAN,791.2074462176923,651.8502654237402,657.7628617648089,842.4987929147176
58,NAN,NAN,822.7966034350859,745.0292598672362,673.3398226613508,899.4785676178261
58,NAN,NAN,719.0563722609958,657.8565306872016,635.0673480188009,893.6706690377283
58,NAN,NAN,727.5655482027429,697.7512087974189,634.4007141947759,944.4679684196205
58,NAN,NAN,794.0640692184195,707.8589566434373,681.53729516623,884.7301915659642
58,NAN,NAN,721.0669206138922,719.5505461738157,638.4391669160192,872.9384962440338
58,NAN,NAN,830.6297990200483,714.3774995549883,716.2507167004849,835.4495881472852
58,NAN,NAN,791.2074462176923,651.8502654237402,657.7628617648089,842.4987929147176
58,NAN,NAN,822.7966034350859,745.0292598672362,673.3398226613508,899.4785676178261
58,NAN,NAN,719.0563722609958,657.8565306872016,635.0673480188009,893.6706690377283
58,NAN,NAN,727.5655482027429,697.7512087974189,634.4007141947759,944.4679684196205
58,NAN,NAN,794.0640692184195,707.8589566434373,681.53729516623,884.7301915659642
58,NAN,NAN,721.0669206138922,719.5505461738157,638.4391669160192,872.9384962440338
58,NAN,NAN,830.6297990200483,714.3774995549883,716.2507167004849,835.4495881472852
